panjang_url,jumlah_titik,jumlah_strip,jumlah_digit,ada_at,ada_https,UsingIP,ShortURL,Redirecting//,PrefixSuffix-,SubDomains,HTTPSDomainURL,jumlah_kata_sensitif,label
29,1,0,4,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,5,0,1,0,0,0,0,1,0,0,1
71,1,1,0,0,1,0,0,0,0,0,0,0,1
30,2,0,0,0,1,0,0,0,0,0,0,0,0
82,2,3,10,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
175,2,1,17,0,1,0,0,0,0,0,0,0,1
84,2,0,5,0,1,0,0,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,11,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
36,2,1,0,0,1,0,0,0,1,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
31,1,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,13,0,1,0,0,0,0,0,0,0,1
84,2,1,13,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,0,0,0,0,0,1
62,2,0,1,0,1,0,0,0,0,0,0,0,1
168,5,3,24,0,1,0,0,1,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
14,1,0,1,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,1,1
25,1,1,0,0,1,0,0,0,1,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,5,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
34,2,0,0,0,1,0,0,0,0,0,0,0,1
30,1,1,0,0,1,0,0,0,1,0,0,0,0
179,2,2,21,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
42,3,1,0,0,0,0,0,0,1,1,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
221,4,0,100,0,1,0,0,0,0,0,0,1,1
34,1,0,0,0,1,0,0,0,0,0,0,0,0
60,3,1,21,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
131,2,2,14,0,1,0,0,0,0,0,0,0,1
43,2,5,7,0,1,0,0,0,1,0,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,3,17,0,1,0,0,0,0,0,0,0,1
22,1,1,0,0,1,0,0,0,1,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,1,1,0,1,0,0,0,0,0,0,0,1
68,5,0,0,1,1,0,0,0,0,0,0,0,1
110,2,0,5,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
30,2,0,2,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
42,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
181,3,3,19,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
75,5,2,10,0,1,0,0,0,1,1,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,21,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
58,2,0,3,0,1,0,0,0,0,0,0,1,1
22,1,0,3,0,1,0,1,0,0,0,0,0,1
29,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
52,2,5,1,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
42,2,0,15,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
39,2,3,2,0,1,0,0,0,1,0,0,0,1
175,2,5,17,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
53,2,1,0,0,1,0,0,0,1,0,0,0,1
47,2,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,25,0,1,0,0,0,1,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
28,2,1,0,0,1,0,0,0,1,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,2,0,1,0,0,0,0,0,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,0
44,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
44,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,2,14,0,1,0,0,0,0,0,0,0,1
48,2,1,8,0,1,0,0,0,1,0,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,1,0,0,0,0,0,0,0,0
35,2,1,0,0,1,0,1,0,1,0,0,0,1
27,2,0,2,0,1,0,0,0,0,0,0,0,1
175,2,3,22,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
504,1,1,130,0,1,0,0,0,0,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,2,0,1,0,0,0,0,0,0,0,0
53,2,0,18,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
33,1,1,0,0,1,0,0,0,1,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
34,2,0,5,0,1,0,0,0,0,0,0,0,1
175,5,0,24,0,1,0,0,1,0,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
77,2,1,5,0,1,0,0,0,1,0,0,1,1
48,2,0,8,0,1,0,0,0,0,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,0
43,2,0,0,0,1,0,0,0,0,0,0,0,1
40,2,3,0,0,1,0,0,0,1,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
40,2,0,15,0,1,0,0,0,0,0,0,0,1
47,1,1,1,0,1,0,0,0,0,0,0,0,1
32,2,2,0,0,1,0,0,0,1,0,0,0,1
146,3,0,13,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
75,2,1,28,0,1,0,0,0,1,0,0,0,1
81,2,1,7,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
67,1,0,6,0,1,0,0,0,0,0,0,0,1
62,3,1,21,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
118,3,2,16,0,1,0,0,0,0,0,0,0,1
17,1,0,5,0,1,0,0,0,0,0,0,0,0
49,2,1,13,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
32,2,1,0,0,1,0,0,0,1,0,0,0,0
16,1,0,3,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,1,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,2,0,1,0,0,0,0,0,0,0,0
112,3,1,13,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
33,2,0,2,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,2,0,0,1,0,0,0,1,0,0,0,1
35,2,0,1,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
190,3,2,20,0,1,0,0,0,0,0,0,0,1
37,1,0,0,0,1,0,0,0,0,0,0,0,1
27,1,1,0,0,1,0,0,0,1,0,0,0,0
32,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
39,2,0,2,0,1,0,0,0,0,0,0,0,1
75,2,1,23,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,16,0,1,0,0,0,0,0,0,0,1
59,2,1,2,0,1,0,0,0,1,0,0,0,1
94,6,3,7,1,1,0,0,0,1,1,0,0,1
62,3,1,18,0,1,0,0,0,1,0,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,0,0,1,0,0,0,0
32,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
32,2,0,0,0,1,0,1,0,0,0,0,0,1
34,2,1,0,0,1,0,0,0,1,0,0,2,1
30,2,1,3,0,1,0,0,0,1,0,0,0,1
25,2,0,0,0,1,0,0,0,0,0,0,0,1
70,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,4,12,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
69,3,2,20,0,1,0,0,0,1,0,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
59,2,1,7,0,1,0,0,0,1,0,0,0,1
35,1,0,0,0,1,0,0,0,0,0,0,0,1
47,2,2,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
38,2,1,0,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,2,0,0,1,0,0,0,1,0,0,0,0
30,1,1,0,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,18,0,1,0,0,0,1,0,0,0,1
175,2,3,18,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
50,2,0,12,0,1,0,0,0,0,0,0,0,1
31,2,0,2,0,1,0,0,0,0,0,0,0,1
65,3,2,19,0,0,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,1,0,0,0,0,0,1
121,4,1,8,0,1,0,0,0,0,0,0,0,1
39,2,1,0,0,1,0,0,0,1,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,1
56,3,0,0,0,1,0,0,0,0,0,0,0,1
39,2,2,0,0,1,0,0,0,1,0,0,0,1
37,1,1,0,0,1,0,0,0,1,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
73,2,1,32,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,1
175,2,2,17,0,1,0,0,0,0,0,0,0,1
43,2,3,0,0,1,0,0,0,1,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,0,0,1,0,0,0,0
31,1,0,0,0,1,0,0,0,0,0,0,0,1
32,2,1,0,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,1,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
27,2,0,3,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,1,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,19,0,1,0,0,0,0,0,0,0,1
43,2,0,2,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,4,0,1,0,0,0,0,1,0,0,1
200,3,2,17,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,20,0,1,0,0,0,1,0,0,0,1
19,1,0,2,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
409,7,2,79,0,0,1,0,0,0,1,0,3,1
33,2,1,5,0,1,0,0,0,1,0,0,0,1
19,1,0,1,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,0,0,0,0,0,0,0
54,2,0,0,0,1,0,0,0,0,0,0,0,1
18,1,0,2,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,0,0,0,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,4,0,1,0,1,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,0,0,0,1,0,0,0,0,0,0,0,1
88,2,1,31,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
84,2,0,5,0,1,0,0,0,0,0,0,0,1
22,2,0,3,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
173,2,1,17,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
44,2,2,0,0,1,0,0,0,1,0,0,0,1
23,1,0,0,0,1,0,1,0,0,0,0,0,1
33,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
181,3,1,20,0,1,0,0,0,0,0,0,0,1
24,1,0,1,0,1,0,0,0,0,0,0,0,0
99,2,0,8,0,1,0,0,0,0,0,0,0,1
39,2,0,0,0,1,0,0,0,0,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
62,3,1,16,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
51,3,0,3,0,1,0,0,0,0,1,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,21,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
35,1,0,0,0,1,0,0,0,0,0,0,0,0
83,4,0,0,1,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
50,3,1,6,0,0,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
20,1,0,1,0,1,0,0,0,0,0,0,0,1
139,5,2,14,0,1,0,0,1,0,0,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,18,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
14,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,7,0,0,0,0,0,0,0,0,0,1
80,3,2,16,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
54,3,0,2,0,1,0,0,1,0,0,0,0,1
27,2,0,1,0,1,0,0,0,0,0,0,0,1
59,2,0,3,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
64,3,1,19,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,1,0,0,1,0,0,0,1,0,0,0,0
175,2,5,17,0,1,0,0,0,0,0,0,0,1
27,2,0,1,0,1,0,0,0,0,0,0,0,1
51,3,0,2,0,1,0,0,0,0,1,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,1,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,19,0,1,0,0,0,1,0,0,0,1
30,1,1,0,0,1,0,0,0,1,0,0,0,0
49,2,0,0,0,1,0,0,0,0,0,0,1,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
56,3,2,2,0,1,0,0,0,1,1,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
90,4,0,25,0,1,0,0,0,0,1,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,1
181,3,1,25,0,1,0,0,0,0,0,0,0,1
142,2,0,11,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
73,2,0,2,0,1,0,0,0,0,0,0,0,1
37,2,0,1,0,1,0,0,0,0,0,0,0,1
33,2,1,0,0,1,0,0,0,1,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
131,2,1,14,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
71,3,1,22,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
46,2,3,0,0,1,0,0,0,1,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,8,0,1,0,0,0,0,1,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,1,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,2,0,1,0,0,0,0,1,0,0,1
22,1,0,0,0,1,0,1,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
212,3,1,14,0,0,0,0,0,0,0,0,0,1
17,1,0,5,0,1,0,0,0,0,0,0,0,0
51,3,0,4,0,1,0,0,0,0,1,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
76,2,1,26,0,1,0,0,0,1,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,0,0,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
26,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
35,2,0,1,0,0,0,1,0,0,0,0,0,1
84,2,0,9,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
134,3,1,12,0,1,0,0,0,0,0,0,0,1
27,1,1,0,0,1,0,0,0,1,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
25,2,1,0,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,2,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
33,1,2,0,0,1,0,0,0,1,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,1,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,1,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,11,0,1,0,0,0,0,1,0,0,1
32,2,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,1
36,1,0,5,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
28,1,0,0,0,1,0,0,0,0,0,0,0,0
32,1,0,0,0,1,0,0,0,0,0,0,0,0
362,2,2,49,0,1,0,0,0,1,0,0,0,1
34,2,1,6,0,1,0,0,0,1,0,0,0,1
178,3,1,16,0,1,0,0,0,0,0,0,0,1
175,2,5,14,0,1,0,0,0,0,0,0,0,1
51,3,0,2,0,1,0,0,0,0,1,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,0,1,0,1,0,1,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,1,1
23,1,1,0,0,1,0,0,0,1,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
42,2,0,15,0,1,0,0,0,0,0,0,0,1
